file,title,channel,source,lang,month,words,url,aut_level,aut_scope,aut_impact,aut_future,aut_total,aut_hits,aug_level,aug_scope,aug_impact,aug_future,aug_total,aug_hits,dat_level,dat_scope,dat_impact,dat_future,dat_total,dat_hits,aitf_sum,cell_paper,cell_relative,aut_evidence,aug_evidence,dat_evidence
transcripts/channels/Weaviate/Morningstar_Intelligence_Engine_with_Aravind_Kesiraju_-_Weav__TWPR_CmDSFM.md,Morningstar Intelligence Engine with Aravind Kesiraju - Weaviate Podcast #111!,Weaviate,channel,en,2025-01,9412,https://www.youtube.com/watch?v=TWPR_CmDSFM,1,0,0,0,1,2,1,0,0,0,1,1,3,0,0,3,6,24,8,L-L-L,L-L-H,ter you retrieve the content you know you can uh sort these results based on which one is more relevant um building the pipeline itself um that has its own challenges um morning uses so much of content on daily basis so we had to automate some of these so we built pipelines to integrate with our CMS,als and all these kind of topics um I wanted to ask about so we've kind of talked about the rag Pipeline and something that we're kind of seeing at we8 is this sort of evolution from the standard like vanilla rag of like retrieve augment generate to sort of agentic rag and increased adoption of func,t to dive into rankers but um I think maybe a technical nugget we could explore further you know obviously tapping into your experience building The Real World Systems is um I'd love to know more about the tooling use for this uh data pipeline like um uh you know you have new content to C uh sorry t
transcripts/channels/Weaviate/OCR_vs._Image_Embeddings_for_PDF_RAG_Which_One_is_Better__lgzkLww5hbE.md,OCR vs. Image Embeddings for PDF RAG: Which One is Better?,Weaviate,channel,ko,2026-03,823,https://www.youtube.com/watch?v=lgzkLww5hbE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/channels/Weaviate/Open_Source_RAG_running_LLMs_locally_with_Ollama__swKKRdLBhas.md,Open Source RAG running LLMs locally with Ollama,Weaviate,channel,ko,2024-05,1145,https://www.youtube.com/watch?v=swKKRdLBhas,0,0,0,0,0,0,1,0,0,0,1,1,4,0,0,0,4,6,5,L-L-L,L-L-H,,"RAG 워크플로우에서 사용자가 ""weate는 무엇인가요?""와 같은 질문을 하면, 해당 쿼리는 벡터 데이터베이스로 전송되어 관련 문서나 문장 덩어리를 검색합니다. 그런 다음, 원래 쿼리와 함께 해당 컨텍스트가 결합되어 LLM(대규모 언어 모델)에 대한 프롬프트가 생성됩니다.",데이터 수집 시에도 더 나은 피드백을 받을 수 있습니다. 백엔드는 로깅 정보를 수신하고 Verba를 쿼리할 때 LLM으로 전송되는 정확한 컨텍스트를 확인하여 답변의 출처를 더 잘 이해할 수 있습니다. 이러한 기능들을 비롯한 다양한 기능들이 Verba의 사용과 이해를 더욱 편리하게 해 줄 것입니다.
transcripts/channels/Weaviate/Optimizing_Retrieval_Agents_with_Shirley_Wu_-_Weaviate_Podca__4ZRhSuBHyNo.md,Optimizing Retrieval Agents with Shirley Wu - Weaviate Podcast #115!,Weaviate,channel,ko,2025-02,5562,https://www.youtube.com/watch?v=4ZRhSuBHyNo,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,L-L-L,L-L-L,,,"텍스트는 벡터 데이터베이스에 청크로 저장하고, 제목도 벡터로 저장하는 거죠. 즉, 각 객체를 나타내는 여러 개의 벡터를 사용하는 방식입니다. 네, 도움이 되긴 합니다. 제가 방금 언급했던 문제점을 기본적으로 해결해주고 정보 손실을 방지하는 데 도움이 되는 것 같습니다. 하지만 때때로 여전히 매우 정밀한 검색이 필요한 경우가 있습니다."
transcripts/channels/Weaviate/Patronus_AI_with_Anand_Kannappan_-_Weaviate_Podcast_#122!__I2jgU4waKFE.md,Patronus AI with Anand Kannappan - Weaviate Podcast #122!,Weaviate,channel,ko,2025-05,7395,https://www.youtube.com/watch?v=I2jgU4waKFE,1,0,0,3,4,1,1,0,0,1,2,1,2,0,0,3,5,9,11,L-L-L,L-L-H,"에이전트 엔지니어의 작업을 자동화하는 것과 같은 개념이죠. 잠시 PCL의 기능 중 하나인 프롬프트 제안 수정 기능에 대해 이야기해 볼까요? 이 기능은 에이전트 오류를 수정하는 데 필요한 개입 방법을 이미 제공하고 있습니다. 프롬프트를 업데이트하면 이제 여러 인종을 지원합니다. 이 시스템은 이러한 모든 것들을 분석하고 있기 때문에, 저는 이것이 최적화 플랫폼으로 진화하고 있다고 생각합니다.","우선 에이전트 디버깅 코파일럿에 대해 자세히 알아보고, 현재 사람들이 에이전트를 개발하는 방식에 대해서도 간략하게 살펴보겠습니다. 제 개인적인 업무 방식을 말씀드리자면, 저는 제가 생각하기에 효과적일 것 같은 상담원 워크플로 개념을 여러 가지로 짜깁기하고 있습니다 . 네, 현재 에이전트 개발 현황에 대해 어떻게 생각하시나요 ? 네, बिल्कुल 그렇습니다.","데이터 인프라 요구 사항이나 벡터 검색이 어떻게 도움이 될 수 있는지 등 여러 가지 사항에 대해 논의할 수 있을 것 같습니다 . 네, बिल्कुल 그렇습니다 . 음, Persul을 개발할 때 가장 중요한 부분 중 하나는 '우리'라는 정체성을 핵심에 두었다는 점이라고 생각합니다. 특히 메모리 구성 요소 때문에 더욱 그렇습니다."
transcripts/channels/Weaviate/RAGKit_with_Kyle_Davis_-_Weaviate_Podcast_#93!__oEsJqMLYAfc.md,RAGKit with Kyle Davis - Weaviate Podcast #93!,Weaviate,channel,en,2024-04,15570,https://www.youtube.com/watch?v=oEsJqMLYAfc,1,0,0,0,1,3,1,1,0,0,2,3,4,1,0,1,6,65,9,L-L-L,L-L-H,distribution to quantize it and do the centroids or so that's one way of thinking about what will be the best way to quantize in the future or the other is uh the model providers they quantize as they train and then they use like straight through estimator to have that you know to get through the di,hey everyone thank you so much for watching another episode of the weeva podcast I'm super excited to welcome Kyle Davis the creator of rag kit we've had an awesome brainstorming session and we're about to just dive into everything retrieval augmented generation or rag explore all these topics and h,hey everyone thank you so much for watching another episode of the weeva podcast I'm super excited to welcome Kyle Davis the creator of rag kit we've had an awesome brainstorming session and we're about to just dive into everything retrieval augmented generation or rag explore all these topics and h
transcripts/channels/Weaviate/RAG_for_Veterinarians_(VetRec)_with_David_de_Matheu_-_Weavia__cWtVAQOyAIg.md,RAG for Veterinarians (VetRec) with David de Matheu - Weaviate Podcast #92!,Weaviate,channel,en,2024-03,12454,https://www.youtube.com/watch?v=cWtVAQOyAIg,0,0,0,0,0,0,1,0,0,0,1,1,3,2,0,1,6,22,7,L-L-L,L-L-H,,o also selfishly I'm you know I I do this kind of transcribe this podcast and I also have this problem of like these little errors like we V8 it might translate that into like you know wv8 and things like this so I'd love to just brainstorm on how we solve this problem something I've started doing i,a little bit about today like they're actually more related than I think most people kind of realize um and so back back when when you talked to Kevin we were we were working on numi we were focused on like uh the ETL aspects of vector databases and vectors we were doing embeddings at scale I think 
transcripts/channels/Weaviate/REFRAG_Explained!__Ek0tZootK00.md,REFRAG Explained!,Weaviate,channel,ko,2025-10,4799,https://www.youtube.com/watch?v=Ek0tZootK00,0,0,0,0,0,0,2,0,3,2,7,6,3,0,3,2,8,11,15,L-L-L,L-H-H,,"그래서 이 기능을 통해 대규모 언어 모델에 방대한 양의 컨텍스트를 제공하여 중간 단계에서의 손실 문제를 극복 하고, 긴 컨텍스트 처리의 발전과 대규모 언어 모델, 검색 증강 생성, 검색된 컨텍스트 등을 융합할 수 있습니다 . 따라서 이는 언어 모델 추론 속도와 문맥 길이, 그리고 대규모 언어 모델에 추가 문맥을 제공하는 데 있어 완벽한 게임플레이 도구입니다 .",Refrag는 첫 번째 토큰이 생성되는 시간을 31 배 단축합니다. 챗봇 응답 시간이 1초에서 31초로 단축될 때 사용자 경험이 얼마나 달라질지 상상해 보세요.
transcripts/channels/Weaviate/REFRAG_with_Xiaoqiang_Lin_-_Weaviate_Podcast_#130!__yi7v-UXMg0U.md,REFRAG with Xiaoqiang Lin - Weaviate Podcast #130!,Weaviate,channel,ko,2025-11,5790,https://www.youtube.com/watch?v=yi7v-UXMg0U,0,0,0,0,0,0,1,0,1,1,3,1,2,0,1,1,4,6,7,L-L-L,L-H-H,,"음, 그러니까, 기본적으로 Refra는 제가 음, 음, 증강 생성 검색의 지연 시간을 줄이기 위해 시도했던 초기 버전입니다 . 특히 현재의 랙 시스템을 생각해 보면, 지연 시간이 상당히 높습니다. 특히 검색 에이전트를 사용할 때, 구글 검색 엔진이나 다른 검색 엔진에서 가져온 수많은 검색 결과를 프롬프트에 표시해야 하는데, 이로 인해 추론 속도가 매우 느려지고, 결과적으로 사용자는 답변을 얻기까지 오랜 시간을 기다려야 하므로 매우 불편한 경험을 하게 됩니다.","뭐랄까, LMS를 사용해서 비정형 데이터에서 정형 데이터를 추출하는 것에 대한 논쟁이 꽤 있잖아요. 제 블로그의 마크다운에서 게시 날짜나 작성자 정보를 추출한다고 가정해 보겠습니다. 기존 방식처럼 긴 컨텍스트를 사용하는 것과는 달리, LLM(Long Context Model)을 사용하면 모든 데이터를 LLM에 입력하기만 하면 됩니다."
transcripts/channels/Weaviate/SWE-bench_with_John_Yang_and_Carlos_E._Jimenez_-_Weaviate_Po__8rwHAR4fsFg.md,SWE-bench with John Yang and Carlos E. Jimenez - Weaviate Podcast #107!,Weaviate,channel,en,2024-10,11026,https://www.youtube.com/watch?v=8rwHAR4fsFg,1,0,0,0,1,3,1,0,0,0,1,2,1,0,0,0,1,4,3,L-L-L,L-L-L,curious like um if you've learned any like in seeing people design these systems for software engineering I'm just curious like how do people come up with the decomposition is it just you know human intuition mostly or are these automated C like language models to design the pipeline is that just li,at's something that's just at least for me probably the most exciting you know thing so yeah yeah that's really cool and then for me like um yeah I think I I I definitely resonate with that another aspect is just sort of like the human AI collaboration like um I think like a little bit grounded kind,design the pipeline is that just like how do people design these multi-stage pipeline systems yeah yeah um yeah I I think it follows kind of um maybe like a Paradigm introduced not introduced but like that that um something like rag generally kind of uh aligns with so you essentially have some kind 
transcripts/channels/Weaviate/Saurabh_Mishra_and_Bob_van_Luijt_on_Weaviate_and_SAS_-_Weavi__INKV21AaYjE.md,Saurabh Mishra and Bob van Luijt on Weaviate and SAS - Weaviate Podcast #129!,Weaviate,channel,ko,2025-10,4664,https://www.youtube.com/watch?v=INKV21AaYjE,0,0,0,0,0,0,1,0,0,1,2,2,3,1,1,3,8,12,10,L-L-L,L-L-H,,"채팅 기반 어시스턴트는 잘 작동하고 있지만, 에이전트를 생각해 보면 에이전트의 핵심적인 특징 중 하나는 자율성입니다. 바로 이 부분이 도전 과제라고 생각합니다 . 그러니까 적어도 우리가 말하고자 하는 것은, 두 가지 측면이 있다고 생각하는데, 하나는 인간 참여형 에이전트이고, 다른 하나는...","그래서 우리가 어떻게, 또는 여러분이 어떻게, 특히 기업 고객과 관련하여 다루고 있는 것은, AI, 특히 RAG(Rapid Assessment, 데이터 분석) 분야에서 우리가 얻는 가치에 대한 제 생각은, 데이터가 모델에 입력되고 결과가 나올 때 발생하는 비용, 즉 금전적 비용이 아니라 정확도와 같은 측면에서 우리가 감수해야 하는 부분입니다. 그러니 우리는 그것이 100% 정확할 수는 없다는 사실을 받아들여야 합니다. 그게 현실이죠, 네, 우리는 그걸 받아들여야 해요."
transcripts/channels/Weaviate/Scaling_Pandas_with_Devin_Petersohn_-_Weaviate_Podcast_#101!__r4XSsgyYR9c.md,Scaling Pandas with Devin Petersohn - Weaviate Podcast #101!,Weaviate,channel,ko,2024-07,4488,https://www.youtube.com/watch?v=r4XSsgyYR9c,0,0,0,0,0,0,1,0,0,1,2,1,2,0,0,3,5,4,7,L-L-L,L-L-H,,"저는 그 시리즈를 정말 좋아하고, 이런 데이터베이스 어시스턴트 같은 사고방식도 좋아해요. Lux는 이미 이런 종류의 시각화, 인간-컴퓨터 상호작용, 그리고 Now 모드와 같은 인터페이스 방식을 어떻게 구현할지, 백엔드에서 어떻게 확장할지 등을 고민해 왔는데, 이제 스노우 플레이크에 합류하게 되어서 정말 기대돼요. 앞으로 어떻게 될지 생각만 해도 설레네요. 혹시 이런 질문을 드려도 될까요? 대규모 언어 모델에 대해 어떻게 생각하세요?","특히 말씀하신 것처럼 데이터 웨어하우스라는 개념이 매우 흥미로운 요소를 더하는데, 이제 여러 탭 케이블이 있고, 콜드 클라우드 스토리지나 각 데이터 유형별로 다른 스토리지를 사용하는 경우도 있죠. 제 질문이 좀 포괄적이어서 죄송 하지만, 중간 뷰를 구체화하는 방법은 무엇이고, 디스크에서 메모리로 전송할 때 직렬화는 어떻게 하는지, 그리고 분산 환경에서는 어떻게 처리하는지 궁금합니다. 네, 정말 좋은 질문입니다."
transcripts/channels/Weaviate/Semantic_Query_Engines_with_Matthew_Russo_-_Weaviate_Podcast__koPBr9W4qU0.md,Semantic Query Engines with Matthew Russo - Weaviate Podcast #131!,Weaviate,channel,ko,2025-11,7497,https://www.youtube.com/watch?v=koPBr9W4qU0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,2,1,5,8,6,L-L-L,L-L-H,"만약 값이 특정 낮은 임계값보다 낮으면, 해당 데이터는 필터에 의해 자동으로 처리되지 않을 것이라고 판단할 것입니다. 그리고 만약 그것이 낮은 임계값과 높은 임계값 사이의 작은 범위 안에 있다면, 우리는 ""아, 정말 불분명하네요""라고 말할 것입니다. 그러므로 오직 이 소수의 기록들만이 신탁에게 전달될 것입니다.",,"그러니까 간단히 말해서, 어떤 파이프라인이 일종의 래그(rag) 작업을 수행한다고 가정했을 때, 반환 값에 대한 k 값을 최적화할 수 있다는 것입니다. 그리고 아시다시피, 이상적으로는 작은 K 값이 더 적은 항목을 제공할 것입니다. 음, 하지만 문맥을 복잡하게 만들지 않을 수도 있습니다. 그러니까 비용 절감 측면에서 보면 좀 덜 깔끔한 방법이라는 거죠? 품질이 향상되고 있나요 ?"
transcripts/channels/Weaviate/Sufficient_Context_with_Hailey_Joren_-_Weaviate_Podcast_#125__EU8BUMJLd54.md,Sufficient Context with Hailey Joren - Weaviate Podcast #125!,Weaviate,channel,en,2025-07,8996,https://www.youtube.com/watch?v=EU8BUMJLd54,1,0,0,0,1,2,2,1,3,0,6,5,4,0,0,1,5,32,12,L-L-L,L-H-H,y the scalable oversight is trying to solve that problem where it's hard you know to do like just red teaming from a you know manual like let's have all of our engineers try and jailbreak the model perspective like these types of automated whether it's debugging or alignment kind of safety I think i,"Yeah, that that uh so I think the paper it's says 35 to 62% of the uh answers are still correct even with insufficient context which yeah I think this is maybe the most complicated problem I've seen in retrieval augmented generation is that you might want to encode some knowledge into the language m",And so maybe it always just kind of motivated me to say maybe you want to have you know retrieval from like your knowledge base as a standard kind of vector database thing but maybe and then kind of graph rag is another thing that's emerging like you create a knowledge graph an ontology of all like 
transcripts/channels/Weaviate/THIS_is_how_you_build_agentic_RAG_systems_that_work__sUoNoaatRvU.md,THIS is how you build agentic RAG systems that work,Weaviate,channel,en,2026-07,2084,https://www.youtube.com/watch?v=sUoNoaatRvU,0,0,0,0,0,0,3,0,0,0,3,4,2,0,0,2,4,3,7,L-L-L,L-H-H,,"The first is query augmentation, [music] the first step in any generation pipeline. When a user sends a message, that message is almost never in the right format for the rest of your pipeline. Users tend to be very vague.","So, LLMs are trained on a certain set of data, meaning they probably know next to nothing about your private documents, your company's knowledge base, and last week's incident reports. [music] Retrieval is how we bridge that gap, but there's a lot of nuance to do it well."
transcripts/channels/Weaviate/Tengyu_Ma_on_Voyage_AI_-_Weaviate_Podcast_#91!__xPdyivfheqI.md,Tengyu Ma on Voyage AI - Weaviate Podcast #91!,Weaviate,channel,en,2024-03,11951,https://www.youtube.com/watch?v=xPdyivfheqI,1,0,0,0,1,1,3,1,0,1,5,20,3,0,3,0,6,18,12,L-L-L,L-H-H,hinking like this uh the the prior on like The Prompt of how you would generate like a positive example from this point that that's like the features and you curate a set of those kind of prompts and that's how you have this like automated engine is yeah is that kind of yeah so that's that's when yo,hey everyone thank you so much for watching another episode of the we8 podcast I'm super excited to welcome tangu mod of the we8 podcast tangu is the co-founder of voyage Ai and a assistant professor at Stanford University which I think kind of already sets the stage of why this is so exciting why w,s of AI in Enterprises uh we can revolutionalize the the industry to many uh in many sense so and the Enterprise AI I start to think about what's the best approach to use AI in Enterprise and it's and at that point I thought that rag we back on rag we thought rag is the right approach and it turns o
transcripts/channels/Weaviate/The_Future_of_Search_with_Nils_Reimers_and_Erika_Cardenas_-___DFqd34ikTH0.md,The Future of Search with Nils Reimers and Erika Cardenas - Weaviate Podcast #97!,Weaviate,channel,ko,2024-06,5735,https://www.youtube.com/watch?v=DFqd34ikTH0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,11,21,11,L-L-H,L-L-H,,,"첫째, 임베딩을 엄청나게 많이 생성하기 때문에 벡터 데이터베이스에 큰 부담을 줍니다. 임베딩 개수가 늘어나기 때문입니다. 예를 들어 토큰 청크가 500개라고 가정하면 500개씩 늘어나고, 검색량은 30배, 컴퓨팅 지연 시간은 10,000배 정도 증가합니다. 그래서 많은 시나리오에서 확장하기가 정말 정말 어렵습니다. 특히 cob 단어에서는 모든 요소에 동일한 가중치가 부여되는데, 이것 또한 일종의 과제입니다."
transcripts/channels/Weaviate/Vertex_AI_RAG_Engine_with_Lewis_Liu_and_Bob_van_Luijt_-_Weav__0HUCQkpQcPM.md,Vertex AI RAG Engine with Lewis Liu and Bob van Luijt - Weaviate Podcast #112!,Weaviate,channel,ko,2025-01,5470,https://www.youtube.com/watch?v=0HUCQkpQcPM,1,0,1,1,3,2,0,0,0,0,0,0,4,0,4,3,11,25,14,L-L-H,L-L-H,"제 친구들 중에 자동화 분야에서 일하는 사람들이 있는데, 그들이 사람을 위해 작성한 매뉴얼과 모델을 보면, 모델은 아마 70% 정도만 수행할 수 있을 겁니다. 왜냐하면 사람들의 머릿속에 있는 경험과 지식이 여전히 너무 많기 때문이죠. 수천, 수만 개의 엔티티를 훑어보면서 매뉴얼에 없는 정보까지 알게 되는 겁니다.",,"예를 들어, 말씀하신 것처럼 증류 과정을 모니터링하거나, RAG( Vertex Rag Engine)처럼 다양한 청킹 전략이나 임베딩 방식 등을 적용해서 어떤 모델을 선택할지 결정할 때, LLM을 활용하면 어떤 메타 최적화를 할 수 있을까요? 랙 엔진의 최적 구성을 조정하는 것에 관심이 있으신가요? 네, 물론이죠. 지금 랙 엔진의 초점은 사람들이 정말 빠르게 시작할 수 있도록 돕고, 90~95% 정도의 품질을 달성할 수 있도록 지원하는 것입니다."
transcripts/channels/Weaviate/Weaviate's_Query_Agent_with_Charles_Pierse_-_Weaviate_Podcas__TRTHw6vdVso.md,Weaviate's Query Agent with Charles Pierse - Weaviate Podcast #128!,Weaviate,channel,ko,2025-09,6739,https://www.youtube.com/watch?v=TRTHw6vdVso,1,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,7,3,L-L-L,L-L-L,"즉, 답변 작성 과정에서 인용이 자동으로 생성되지 않기 때문에, 실제 사이트 인용에 대한 준수율이 조금 더 높아진다고 생각합니다. 음, 하지만 다시 질문으로 돌아가자면, 제 생각에는 인용이 완벽할 수는 없다는 점을 부정할 수는 없을 것 같아요. 왜냐하면 내부적으로는 LLM 과정을 다루고 있기 때문이죠 . 그래서 어떤 경우에는 가장 쉬운 길을 택해서 그곳에 적합한 장소를 찾으려고 할 수도 있습니다. 그러니까, 그건 언제나 가능한 일이죠.",,"최근 마틴 구테노르프스와의 팟캐스트에서 데이터 카탈로그에 대해 이야기했는데, 이를 통해 데이터 집단을 분석하거나 AI의 새로운 가능성을 탐구하고, 벡터를 모델 추론에 활용하는 등의 아이디어를 구현할 수 있을 것 같습니다. 기존 애플리케이션 위에 에이전트 레이어를 구축하여 기능을 향상시키고 발전시킬 수 있다는 점이 정말 기대됩니다. 이 팟캐스트에서 몇 번 이야기했던 주제인데, 그래프 벡터에 대한 언급이 다시 나오는 걸 보니 좀 의아하네요."
transcripts/channels/Weaviate/Weaviate_1.29_Release_Highlights_&_Outlook__BpQPoGbSr8Y.md,Weaviate 1.29 Release Highlights & Outlook,Weaviate,channel,ko,2025-03,4835,https://www.youtube.com/watch?v=BpQPoGbSr8Y,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,3,4,1,6,L-L-L,L-L-H,"궁극적으로는 일상적인 운영을 더욱 자동화하여 WVA 클러스터 관리에 필요한 시간 과 노력을 줄이는 데 초점을 맞추고 있습니다. 사소한 문제나 마찰을 없애고, WVA 클러스터 관리에 시간을 쏟는 대신 개발에 집중할 수 있도록 지원하고자 합니다. 현재 많은 훌륭한 프로젝트를 진행하고 있으며, 이러한 프로 프로젝트들이 올해 안에 결실을 맺는 것을 보실 수 있을 것입니다. 저희가 확장성 측면에서 훌륭한 작업을 진행하고 있습니다.",,"첫 번째는 핵심 WVA, 벡터 데이터베이스, 네이티브 AI 검색, 하이브리드 검색 등입니다. 이는 지속적인 투자이며 앞으로도 계속 투자할 것입니다. 두 번째는 사람들이 필요로 할 것이라고 생각하는 것들을 구축하는 데 투자하는 것입니다. 예를 들어, 임베딩 서비스가 최근 정식 출시되었는데, 이는 기존 사용자들이 제품을 더욱 효율적으로 사용할 수 있도록 지원하는 추가 기능 중 하나입니다."
transcripts/channels/Weaviate/Weaviate_1.31_Release_Highlights_&_More__2ohskIytdro.md,Weaviate 1.31 Release Highlights & More,Weaviate,channel,en,2025-06,8416,https://www.youtube.com/watch?v=2ohskIytdro,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,3,2,L-L-L,L-L-L,,"Let's call it retrieval augment generation multimodal. Now, I get these slides that I have on multimodal generation. And this is really cool because what I had to do was very very simple. I didn't have to get any text out of these images.",So you know um so here's an example of how rag works with multimodal data on the top left example about what multimodal embeddings do which is that to embed images and text in the same model in the same space so you can search them together.
transcripts/channels/Weaviate/Weaviate_TECH_Hands-On_Query_Agent_in_JavaScript__Iu6x_Ik4uZk.md,Weaviate TECH Hands-On: Query Agent in JavaScript,Weaviate,channel,en,2025-07,5284,https://www.youtube.com/watch?v=Iu6x_Ik4uZk,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,2,L-L-L,L-L-L,,,"So, uh you might know V8 for being your go-to database for things like semantic search, keyword retrieval, or hybrid retrieval, and maybe even rag. And so the idea behind the query agent was to make all of this much easier by introducing uh an agentic workflow to how you interact with WV8. A lot of "
transcripts/channels/Weaviate/Weaviate_TECH_Hands-On_Transformation_Agent__zkdWugEJuIE.md,Weaviate TECH Hands-On: Transformation Agent,Weaviate,channel,en,2025-03,8098,https://www.youtube.com/watch?v=zkdWugEJuIE,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,3,2,L-L-L,L-L-L,,"abstracts so on and so forth um but it might not be in the exact format that you need right so the idea with the transformation agent is that you can add or you can update the data so that you know it used to be also called data augmentation, for example. Um, but you're going to be doing this in an ",The results of a rag query doesn't persist and it's not exactly what you're looking for and how do you perform rag on every single object and then what do you do with it? Right?
"transcripts/channels/Weights_&_Biases/AI,_autonomy,_and_the_future_of_naval_warfare_with_Captain_J__guxzPymyz-w.md","AI, autonomy, and the future of naval warfare with Captain Jon Haase, United States Navy",Weights & Biases,channel,ko,2025-03,7175,https://www.youtube.com/watch?v=guxzPymyz-w,2,1,2,2,7,9,1,2,1,0,4,2,1,0,0,0,1,1,12,L-L-L,H-H-L,"저희는 훌륭하게 작동하는 상용 로봇 시스템을 가져와서 무인 수중 로봇에 대해 이 과정을 최초로 진행했습니다. 해군 표준에 따라 사이버 강화 작업을 진행했는데, 단순히 추가 모듈을 장착하는 것이기 때문에 10% 정도의 변화라고 생각했지만, 실제로는 90%의 변화가 있었습니다. 통신 구조, 통신 버스, 물리적 아키텍처, 관련 소프트웨어 계층, 심지어 통신 방식까지 모두 바뀌었기 때문입니다. 이는 저희가 시작하기 전에는 미처 인식하지 못했던 복잡성의 한 예입니다.","증강현실( AR)이나 가상현실(VR)뿐만 아니라, 군사 활동에 참여하는 사람들의 효율성을 높일 수 있는 모든 방법을 동원하여 소프트웨어를 더 많이 활용해야 합니다. 바로 이 부분에서 앞서 이야기했던 자동 표적 인식 기술이 매우 중요해집니다. 의사 결정 우위를 확보하는 것이 중요한 이유이기도 합니다. 어떻게 하면 사람들의 인지적 부담을 덜어주고, 적시에 올바른 일에 집중할 수 있도록 도울 수 있을까요?","센서 데이터를 활용하는데, 경사가 심한 절벽에서는 앞을 보지 않고 아래만 보고 있으면 의도치 않게 충돌할 수 있습니다. 수중에서도 충돌은 발생할 수 있습니다. 하지만 자율 주행 기능은 미리 프로그래밍되어 있고, 현재는 용어적인 개념이지만 AI 시스템과 연결되어 있습니다. 그렇기 때문에 AI 시스템을 탑재하고 차량에서 런타임에 낮은 지연 시간으로 추론을 수행할 수 있는 것이 매우 중요합니다."
transcripts/channels/Weights_&_Biases/AI_Builders_Building_a_text-to-SQL_agent__EEik6sXWMjM.md,AI Builders: Building a text-to-SQL agent,Weights & Biases,channel,ko,2026-05,813,https://www.youtube.com/watch?v=EEik6sXWMjM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/channels/Weights_&_Biases/AI_Builders_Building_an_AI_agent_for_interior_design__ybg-Vw6ApwU.md,AI Builders: Building an AI agent for interior design,Weights & Biases,channel,ko,2026-04,642,https://www.youtube.com/watch?v=ybg-Vw6ApwU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/channels/Weights_&_Biases/AI_that_explains_the_market_A_new_paradigm_in_financial_fore__Xu7d-_N7nRk.md,AI that explains the market: A new paradigm in financial forecasting,Weights & Biases,channel,ko,2026-01,1942,https://www.youtube.com/watch?v=Xu7d-_N7nRk,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,L-L-L,L-L-L,,,그리고 AI 이코노미스트들은 이런 어 정형 데이터와 전널리스트가 가져온 정보들을 가지고 예측을 합니다. 그 예측하는 룰을 가지고 있고 AI 애널리스트들은이 예측에 대한 설명을 합니다. 왜 이런 예측이 나왔을까에 대한 설명을 하는 거고요. 그다음에 AI 디시전 메이커 같은 경우에는 실제로 어 뭐 이런 예측과 설명들을 의사 결정으로 연결해 주는 롤을 가지고 있습니다.
transcripts/channels/Weights_&_Biases/AI’s_$600B_Question_Scaling_for_what_comes_next__DmfVlf1yHb4.md,AI’s $600B Question: Scaling for what comes next,Weights & Biases,channel,ko,2025-06,4686,https://www.youtube.com/watch?v=DmfVlf1yHb4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L-L-L,L-L-L,,,
transcripts/channels/Weights_&_Biases/AI’s_breakthrough_in_weather_forecasting_with_Brightband’s_J__xFgaEPMqfi4.md,AI’s breakthrough in weather forecasting with Brightband’s Julian Green,Weights & Biases,channel,ko,2024-11,4994,https://www.youtube.com/watch?v=xFgaEPMqfi4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,3,L-L-L,L-L-L,,,"순수 데이터 기반 접근 방식이 어디까지 도달할 수 있을지 지켜볼 것입니다. 신경망 기반 GCM(Global Computing Model)과 같은 흥미로운 응용 사례들이 있습니다. 물리 법칙과 통계학을 결합한 하이브리드 접근 방식을 사용했는데, 이는 매우 매력적입니다. 에너지, 운동량, 질량, 수분 함량 등이 보존된다는 것을 알고 있기 때문입니다."
